	C12D01	C16D02	C13D09	C09D05	C18D04	C02D02	C12D02	C05D01	C06D03	C04D02	Mock	C18D06	C14D01	C15D02	C13D07	C02D01	C10D03	C10D01	C03D02	C14D03	C14D02	C08D03	C09D06	C09D04	C15D01	C16D03	C05D02	C16D01	C02D03	C07D02	C07D03	C06D01	C04D03	C08D02	C11D01	C10D02	C12D03	C11D03	C04D01	C18D05	C11D02	C07D01	C01D03	C17D02	C13D08	C17D01	C15D03	C01D01	C01D02	C05D03	C06D02	C17D03	C08D01	C03D01	C03D03
C11D01	1.73781755604	0.678862701698	3.23558384792	1.48765584302	1.27255087623	0.910019021887	1.65603937509	0.775659159245	0.576821125283	0.571757906981	2.97348851	1.25075848698	2.5884041734	1.99617636396	1.80705160113	1.0276817734	1.92954431509	1.93053952208	0.708681582075	2.34442875755	2.58097784491	1.10242177132	1.45791599434	1.2964358366	1.87312084226	0.835635951132	0.693179081698	0.555914569811	0.930347745094	0.682556548679	0.591239410943	0.51190341	0.617375265472	1.16930639925	0.0	1.68947392377	1.69109579604	0.170762761509	0.555655696604	1.16354431038	0.320564379434	0.558590159811	0.867785192264	1.52245297245	3.37742356962	1.58478314245	1.66320321717	0.958115940566	0.848105089623	0.578887072075	0.647897497925	1.56562412642	1.19382559208	0.824551129811	0.658718906226
C10D02	0.893683833774	1.37397626358	2.96720071283	0.904624041509	2.53339201547	2.06780581962	1.04014916491	2.00118280264	1.37988639849	1.90740228925	3.52567714283	2.52406579113	1.78202724094	1.37217957264	1.59293799057	2.16005140057	0.560788201132	0.429496446981	1.95083807075	1.79367267453	1.90596422528	2.25570520075	0.827767285283	0.927251108679	1.19495068906	1.1875213934	1.89074221189	1.48391333434	2.18332648057	1.22040505057	1.33885518868	1.44021920585	1.95282848585	2.31259950151	1.68947392377	0.0	0.515503619057	1.60675197509	1.90579371245	2.29091237981	1.49557358509	1.37985649453	2.05491961679	2.75416019057	3.13517069	2.86400379264	1.04489160434	2.13164968962	1.9948977466	1.85435604717	1.3302969817	2.84509547396	2.37163214981	2.06258245962	1.94448441415
C12D03	0.459873919245	1.35400665283	2.6490296866	1.18163204132	2.5397554017	2.08243443717	0.552030806981	2.01161795151	1.3387394866	1.89404350038	3.59056875019	2.52570082943	1.45897679321	0.962144781887	1.31481643038	2.17620736943	0.411865231509	0.401242892075	1.95171531396	1.48732697472	1.57007081151	2.28669767	0.933685489623	1.06709992811	0.81667029566	1.18015210415	1.90554646491	1.47002115453	2.20048448113	1.22157455075	1.33303880962	1.39661459585	1.9409194517	2.34881036736	1.69109579604	0.515503619057	0.0	1.61557440057	1.89294329415	2.31896742755	1.49328778906	1.3758116117	2.07474401396	2.77285190925	2.81492081585	2.87140359585	0.690976708679	2.15536111849	2.01689691736	1.86202579302	1.28584972566	2.84724504208	2.39751516849	2.07246791868	1.93921437887
C11D03	1.65975367868	0.569752079057	3.14902401472	1.41556901547	1.33459666717	0.969250635472	1.57714609434	0.826492802642	0.49652813283	0.618144836415	3.03627897189	1.31099512208	2.50912366019	1.91739540434	1.73184749434	1.09216979038	1.84747952642	1.85048093075	0.757743253774	2.26100306358	2.49831374755	1.15138653849	1.38597338113	1.2233587634	1.79834623019	0.728242489623	0.738919623585	0.448162086792	0.996888991509	0.594753138868	0.496006481509	0.431664796792	0.666561830755	1.21637131962	0.170762761509	1.60675197509	1.61557440057	0.0	0.611776327547	1.22065697981	0.218890807736	0.463656651132	0.921885759811	1.57051838981	3.29166003566	1.63733903151	1.58979143906	1.01975213075	0.894130783962	0.62266854566	0.563508436415	1.61189245585	1.24254777396	0.871127456981	0.701227820189
C04D01	1.93732321453	0.857026719434	3.4287623917	1.69100424453	0.959781993962	0.669770659623	1.85652313585	0.478554212075	0.834465687547	0.0933293167925	2.74621283	0.934834703585	2.80574238547	2.20354164358	2.02577166453	0.810599911132	2.14053026943	2.14254901	0.421223363585	2.56003379868	2.80245186491	0.876486099623	1.65694738377	1.50709456566	2.08468333623	1.02657829566	0.380899460566	0.733250283774	0.694555379057	0.856348876981	0.741856241509	0.791623377547	0.106245010755	0.937883860377	0.555655696604	1.90579371245	1.89294329415	0.611776327547	0.0	0.882163950377	0.733460263962	0.720954134528	0.588426599811	1.26966280377	3.57377071302	1.34608727868	1.87182066887	0.680832165472	0.570613083585	0.260570559623	0.910165996415	1.29271663019	0.962853496226	0.541196757736	0.344002723585
C18D05	2.37911725434	1.43003359057	3.92700738811	1.97214997717	0.495312714906	0.434614113774	2.35147356019	0.569956140943	1.41925497038	0.915065849057	2.25173328679	0.500816129434	3.19987150189	2.62075554642	2.22905195566	0.317887386792	2.55208654132	2.56985349623	0.640284031321	2.95356492	3.23523286925	0.558446176415	1.94826067906	1.73476687717	2.49461898321	1.58540484792	0.643068265283	1.27655592698	0.471135934717	1.39541998321	1.2755485383	1.35807625321	0.855087716604	0.47722819	1.16354431038	2.29091237981	2.31896742755	1.22065697981	0.882163950377	0.0	1.35948765245	1.24742447057	0.48353770566	0.773415305094	4.08893734943	0.876673885283	2.20350096453	0.418383599623	0.517135924528	0.821343299057	1.4770285766	0.867537657547	0.47201611566	0.529972182075	0.725942755849
C11D02	1.53807860604	0.431843863774	3.02608839981	1.30633763453	1.47123166019	1.10905881528	1.45754452774	0.96511323717	0.396977243208	0.72662901434	3.18746677434	1.44632153925	2.38975402226	1.80405976604	1.63364784698	1.23797626302	1.73020925264	1.73112338755	0.885673094717	2.13906734075	2.37632369377	1.29218724283	1.27533054396	1.11623051906	1.68433897906	0.594986372075	0.874345238491	0.476635596415	1.14197231283	0.487368665849	0.397104800189	0.337738126415	0.777772642264	1.35459520849	0.320564379434	1.49557358509	1.49328778906	0.218890807736	0.733460263962	1.35948765245	0.0	0.4129824	1.0617924517	1.71145977868	3.16898662906	1.7823958766	1.48660208377	1.15490188	1.03486803245	0.747240357547	0.460078644151	1.75159431302	1.38090013189	1.0048417334	0.822649079245
C07D01	1.41553678377	0.519209996226	3.00868153566	1.16950174698	1.4191765417	1.01195581415	1.36080210283	0.82935409	0.516121949623	0.736359946792	3.05755613962	1.39289185849	2.28090208113	1.69239811434	1.55112068962	1.14831245962	1.61540602245	1.62117734642	0.796336856981	2.04142819623	2.29281389415	1.24989221377	1.14128615981	0.985992189245	1.56880589755	0.702217811321	0.739676481887	0.504008700189	1.11536120566	0.279318798302	0.121835763962	0.478031862642	0.771698542264	1.30708557981	0.558590159811	1.37985649453	1.3758116117	0.463656651132	0.720954134528	1.24742447057	0.4129824	0.0	0.995315536604	1.66752725189	3.18294168491	1.77345311132	1.35346711887	1.08210175283	0.945518366415	0.669960610377	0.590297344906	1.73647937302	1.35233559189	0.918014000189	0.767586203019
C01D03	2.13063990717	1.15864915358	3.64515578887	1.7333362734	0.787115872264	0.268221599434	2.09323162245	0.331829917547	1.14352709906	0.627273326415	2.49118956302	0.794218867925	2.95018559623	2.37151381736	1.98079290698	0.377684752075	2.3096700666	2.33278809585	0.408212415849	2.69956348943	2.98772356094	0.573997833774	1.7094282934	1.4959230534	2.25177673377	1.31436565774	0.402155309057	1.00920905642	0.453091108679	1.12742006434	1.02024580623	1.08553745132	0.571971466415	0.61241212283	0.867785192264	2.05491961679	2.07474401396	0.921885759811	0.588426599811	0.48353770566	1.0617924517	0.995315536604	0.0	1.00620924245	3.80627294981	1.11029798189	1.95829749811	0.191192121509	0.163946811321	0.574741016792	1.20830044679	1.09521702962	0.673911205472	0.371294740566	0.487617933962
C17D02	2.82117675264	1.7257638734	4.24096466302	2.44553573396	0.583056144151	0.990887837736	2.77457581321	1.03943671623	1.7817534234	1.29697400245	2.24350231792	0.58147368434	3.64006148623	3.0680571617	2.7091663434	0.923495326226	3.00463531736	3.02383313679	1.04731193264	3.39128843717	3.66532215358	0.798324070566	2.41928771132	2.23122507509	2.94474690679	1.89049994849	1.11789876509	1.58678542226	0.926608931509	1.80026786906	1.69344988	1.72135976811	1.23181603453	0.739966492453	1.52245297245	2.75416019057	2.77285190925	1.57051838981	1.26966280377	0.773415305094	1.71145977868	1.66752725189	1.00620924245	0.0	4.40822180321	0.254990078679	2.68775020849	0.940320390755	1.04932463755	1.22599091509	1.83769808962	0.228882068679	0.696417269434	0.940860504906	1.10276759189
C13D08	2.43681481321	3.02674982453	0.215146059811	3.49303921943	4.28421522811	3.83706522849	2.35541083038	3.76477566547	3.04860735038	3.56778947774	5.49767309057	4.2628248566	1.47507515321	1.99253261434	1.90564600472	3.94061433472	2.63646992887	2.77749234453	3.69492519094	1.49815688792	1.37066867755	3.90762929566	3.23707822736	3.36938197717	2.14556775453	2.8418751517	3.65180732415	3.15933300434	3.9041642834	2.97511095151	3.14353424472	3.11097327245	3.61839469283	3.97634142321	3.37742356962	3.13517069	2.81492081585	3.29166003566	3.57377071302	4.08893734943	3.16898662906	3.18294168491	3.80627294981	4.40822180321	0.0	4.48972107057	2.35634953321	3.89972895434	3.76778908906	3.56928699226	2.98469656	4.46180920472	4.00878412509	3.80463891906	3.65082664792
C17D01	2.92904589434	1.82498034981	4.3282834817	2.54272010132	0.678859948491	1.10230435075	2.86760650962	1.15215850245	1.84514522434	1.3762437566	2.15843562981	0.677561413208	3.74050692943	3.15350175019	2.82232071226	1.0249891083	3.11408225415	3.12580590226	1.16194743283	3.50151769887	3.76198731038	0.866978655283	2.51636413189	2.33515863868	3.04558285981	1.99226682377	1.23523283698	1.69118867604	1.02401945358	1.89842740585	1.79125300774	1.7902915166	1.31006138302	0.812852889245	1.58478314245	2.86400379264	2.87140359585	1.63733903151	1.34608727868	0.876673885283	1.7823958766	1.77345311132	1.11029798189	0.254990078679	4.48972107057	0.0	2.78608188377	1.04235752226	1.15663943698	1.33035757491	1.90527053774	0.265220631887	0.759368174151	1.05903779113	1.20514006755
C15D03	0.332058028302	1.36004358	2.18067850321	1.50163264849	2.46261641604	1.97806535755	0.344984684717	1.9365243817	1.31289499717	1.88391687132	3.68821497321	2.45850252189	1.10994549283	0.489806808679	0.711284508491	2.0683793083	0.576285633019	0.74646283434	1.8746766434	0.972830725283	1.18897156774	2.18870054396	1.25907532698	1.31551469679	0.352051599434	1.18055643849	1.82339980566	1.45451245604	2.11033269434	1.19567025264	1.31162961679	1.36923846113	1.92487356415	2.24548329415	1.66320321717	1.04489160434	0.690976708679	1.58979143906	1.87182066887	2.20350096453	1.48660208377	1.35346711887	1.95829749811	2.68775020849	2.35634953321	2.78608188377	0.0	2.03798574226	1.89965653623	1.81106178019	1.2618308517	2.77988603906	2.30165287189	1.99373604434	1.8800418434
C01D01	2.21859525132	1.25783059094	3.73896041679	1.81042153981	0.743099420189	0.286929159811	2.17883275377	0.431739048491	1.24785867679	0.72055706717	2.42625306566	0.751823200755	3.03161669774	2.45215436642	2.05986839868	0.317002070943	2.39246412245	2.41067304906	0.514451600755	2.78560061434	3.07124239566	0.52791487566	1.79166945528	1.5748462934	2.33598254623	1.41252025208	0.502384209811	1.10649679453	0.409635046415	1.22223130019	1.10951805679	1.18978025623	0.663688095472	0.566765671509	0.958115940566	2.13164968962	2.15536111849	1.01975213075	0.680832165472	0.418383599623	1.15490188	1.08210175283	0.191192121509	0.940320390755	3.89972895434	1.04235752226	2.03798574226	0.0	0.239942596604	0.680134576792	1.31083116981	1.02793598434	0.624797493019	0.40463855717	0.596280793208
C01D02	2.07330226302	1.11835987434	3.6070117734	1.68013527038	0.857000853396	0.319947862075	2.04023652358	0.390089895283	1.12095173981	0.605077396981	2.52031514604	0.863718133208	2.89332620151	2.31294696755	1.92123060321	0.422548559623	2.25047087868	2.27360200566	0.378856893585	2.64297730113	2.93270610698	0.63054300283	1.65566280925	1.44294491868	2.1944342817	1.27411189396	0.36977461434	0.968980445849	0.522368748679	1.09143143528	0.977770168491	1.05995833698	0.550647131698	0.668057475283	0.848105089623	1.9948977466	2.01689691736	0.894130783962	0.570613083585	0.517135924528	1.03486803245	0.945518366415	0.163946811321	1.04932463755	3.76778908906	1.15663943698	1.89965653623	0.239942596604	0.0	0.548165629245	1.18234577094	1.13890521377	0.729361240943	0.424046873019	0.459214093585
C05D03	1.89333895415	0.84291861717	3.4085555034	1.62535450604	0.914757221887	0.587559406415	1.83858591962	0.313887843396	0.81975358	0.282496970377	2.73206073075	0.877864630377	2.75945843	2.17971355981	1.93979783509	0.750677721321	2.09769705698	2.11418849868	0.332013882075	2.50799891642	2.78059273019	0.854437623774	1.5958761566	1.42443694226	2.04027709547	1.01174341226	0.232080666981	0.710039123019	0.633033719434	0.818364399623	0.703276421887	0.77567226283	0.307216632642	0.908378836604	0.578887072075	1.85435604717	1.86202579302	0.62266854566	0.260570559623	0.821343299057	0.747240357547	0.669960610377	0.574741016792	1.22599091509	3.56928699226	1.33035757491	1.81106178019	0.680134576792	0.548165629245	0.0	0.896500174906	1.29218625509	0.948292566792	0.456534152453	0.264699748113
C06D02	1.35440195547	0.568377198868	2.84488077679	1.17750563	1.59464874283	1.20593987528	1.24247957302	1.10833723566	0.131142125094	0.920639977358	3.24949785396	1.57261559434	2.21922319245	1.57588321774	1.4479855217	1.33035504226	1.57038633604	1.56989639547	1.01441004566	1.97359867283	2.20831955151	1.43400232472	1.03443229755	1.01772932849	1.47425716283	0.523997977358	1.00230150528	0.661342791509	1.23427477849	0.385088859057	0.556946420566	0.18749331283	0.961791015849	1.49927650962	0.647897497925	1.3302969817	1.28584972566	0.563508436415	0.910165996415	1.4770285766	0.460078644151	0.590297344906	1.20830044679	1.83769808962	2.98469656	1.90527053774	1.2618308517	1.31083116981	1.18234577094	0.896500174906	0.0	1.86315485302	1.52140413264	1.13232845642	0.970215429057
C17D03	2.89811529528	1.77035686623	4.30457490943	2.53453767208	0.662233937358	1.09119128868	2.83742750302	1.13238195396	1.80721304415	1.31721368472	2.27347063792	0.656340481698	3.72089798547	3.13902073604	2.82414053208	1.02351930321	3.09175667094	3.10462070736	1.1366261383	3.47256717566	3.7327960117	0.894069427547	2.50691197887	2.32980321057	3.02292639623	1.93973647528	1.21033213302	1.63931069849	1.00697443453	1.86510435547	1.76139790868	1.75052163943	1.25389723	0.837240472453	1.56562412642	2.84509547396	2.84724504208	1.61189245585	1.29271663019	0.867537657547	1.75159431302	1.73647937302	1.09521702962	0.228882068679	4.46180920472	0.265220631887	2.77988603906	1.02793598434	1.13890521377	1.29218625509	1.86315485302	0.0	0.784967263774	1.03617399472	1.17010239302
C08D01	2.46648648321	1.42019170321	3.86106070151	2.0452785034	0.735104922642	0.681034163019	2.42009919585	0.746248243396	1.44926875736	0.989740264717	2.30848213642	0.732936657547	3.2771299983	2.69158098585	2.29237604453	0.557686543962	2.63248771434	2.64505585642	0.787335040566	3.04714372811	3.31467176679	0.19343965283	2.03092269623	1.8257993883	2.59020751774	1.57420547604	0.824491153774	1.27854313774	0.628406910755	1.48018384906	1.37016587283	1.40676145264	0.935584631509	0.152750271321	1.19382559208	2.37163214981	2.39751516849	1.24254777396	0.962853496226	0.47201611566	1.38090013189	1.35233559189	0.673911205472	0.696417269434	4.00878412509	0.759368174151	2.30165287189	0.624797493019	0.729361240943	0.948292566792	1.52140413264	0.784967263774	0.0	0.673706944151	0.822260473774
C03D01	2.10992234208	1.08121843528	3.64175200453	1.81640577547	0.707979659245	0.327005414717	2.06865676226	0.247191597358	1.06835663698	0.568900471132	2.50269529189	0.68537512434	2.97448748208	2.39174206057	2.07524695811	0.474393493019	2.30658752189	2.32983237792	0.208324727736	2.71916393302	3.00596421547	0.582126558868	1.78558169245	1.58272517434	2.25082975019	1.24398565453	0.333032508868	0.937732991321	0.412232429245	1.05889114943	0.944948408302	1.00687008057	0.511101827358	0.623256129057	0.824551129811	2.06258245962	2.07246791868	0.871127456981	0.541196757736	0.529972182075	1.0048417334	0.918014000189	0.371294740566	0.940860504906	3.80463891906	1.05903779113	1.99373604434	0.40463855717	0.424046873019	0.456534152453	1.13232845642	1.03617399472	0.673706944151	0.0	0.267962679057
C03D03	1.97386153434	0.905860627925	3.49136877038	1.70448150132	0.842776191132	0.519862270755	1.91849304434	0.338726777547	0.895055603208	0.369959264151	2.65648315283	0.808067871698	2.84329766113	2.25697115774	2.0024704417	0.67400667283	2.18951204585	2.20759600226	0.14444502717	2.59015675321	2.8692292783	0.735895752264	1.6760882666	1.49709475868	2.11742556094	1.07429855321	0.251662049811	0.767050885094	0.580591062642	0.919608600189	0.800591965472	0.844603553962	0.311026506792	0.785562077547	0.658718906226	1.94448441415	1.93921437887	0.701227820189	0.344002723585	0.725942755849	0.822649079245	0.767586203019	0.487617933962	1.10276759189	3.65082664792	1.20514006755	1.8800418434	0.596280793208	0.459214093585	0.264699748113	0.970215429057	1.17010239302	0.822260473774	0.267962679057	0.0
